name,address,city,zip,address,latitude,longitude,phone,date,Frequency,Day of Week,Morning Opening Hour,Morning Closing Hour,Afternoon Opening Hour,Afternoon Closing Hour 1,Comments 1,Afternoon Closing Hour 2,Comments 2
Twin Lakes Community Church,17213 Lake Los Angeles Avenue,Lake Los Angeles,93591,"17213 Lake Los Angeles Avenue, Lake Los Angeles, CA 93591",34.6072723,-117.8233091,661.264.1215,,2nd,Saturday,8:00:00 AM,11:30:00 AM,,,,4:00:00 PM,
Iglesia Fuente de Vida Community Center,11134 Saticoy Street,Sun Valley,91352,"11134 Saticoy Street, Sun Valley, CA 91352",34.2077573,-118.3734787,818.765.0705,,,Sunday,,,12:30:00 PM,1:00:00 PM,,1:30:00 PM,
Iglesia Fuente de Vida Community Center,11134 Saticoy Street,Sun Valley,91352,"11134 Saticoy Street, Sun Valley, CA 91352",34.2077573,-118.3734787,818.765.0705,,,Tuesday,9:00:00 AM,10:00:00 AM,,,,,
Iglesia Fuente de Vida Community Center,11134 Saticoy Street,Sun Valley,91352,"11134 Saticoy Street, Sun Valley, CA 91352",34.2077573,-118.3734787,818.765.0705,,,Wednesday,9:00:00 AM,10:00:00 AM,,,,,
Eastmont S.D.A. Spanish Church,1021 Westside Drive,Los Angeles,90022,"1021 Westside Drive, Los Angeles, CA 90022",34.0135272,-118.137506,323.396.7729,,,Monday,,,7:30:00 PM,8:00:00 PM,,,
Shield of Faith Christian Center of Pasadena,1127 N. Lake Avenue,Pasadena,91104,"1127 N. Lake Avenue, Pasadena, CA 91104",34.1652586,-118.1327954,626.773.0505,,1st & 3rd,Thursday,,,12:00:00 PM,2:00:00 PM,,1:00:00 PM,
The Great Vision Church,4465 W. Melrose Avenue,Los Angeles,90029,"4465 W. Melrose Avenue, Los Angeles, CA 90029",34.0838228,-118.2975894,213-675-8291,,1st & 3rd,Saturday,7:00:00 AM,8:00:00 AM,,,,,
"Helping In Services, Inc.",1535 Gundry Avenue,Long Beach,90813,"1535 Gundry Avenue, Long Beach, CA 90813",33.7868869,-118.1744206,562.591.8778,,1st & 3rd,Friday,9:00:00 AM,,,12:00:00 PM,,6:00:00 PM,
Holy Virgin Mary Coptic Orthodox Church,4900 Cleland Avenue,Los Angeles,90042,"4900 Cleland Avenue, Los Angeles, CA 90042",34.1142576,-118.2104324,323.258.5555,12/16/15,,Wednesday,,,4:00:00 PM,6:00:00 PM,,,
Esmirna Pentecostal Church,5414 N. Figueroa Street,Los Angeles,90042,"5414 N. Figueroa Street, Los Angeles, CA 90042",34.1072082,-118.196609,323.254.0191,,,Friday,4:00:00 PM,6:00:00 PM,,,,1:00:00 PM,
Metropolitan Community Churchof L.A.-Hope Net,4607 Prospect Avenue,Los Angeles,90027,"4607 Prospect Avenue, Los Angeles, CA 90027",34.102074,-118.2897866,323.669.3436,,,Saturday,9:00:00 AM,11:00:00 AM,,,,,
Rock Solid Christian Assembly,867 W. 10th Street,San Pedro,90731,"867 W. 10th Street, San Pedro, CA 90731",33.734896,-118.296113,310.832.2788,,2nd & 4th,Sunday,,,12:30:00 PM,1:30:00 PM,,,
Centro de Vida International Church Movement,9251 Burnet Avenue,North Hills,91343,"9251 Burnet Avenue, North Hills, CA 91343",34.238796,-118.4636495,818.892.2838,,,Wednesday,10:00:00 AM,,,12:00:00 PM,,8:00:00 PM,
Silverlake Community Church-Hope Net,2930 Hyperion Ave,Los Angeles,90027,"2930 Hyperion Ave, Los Angeles, CA 90027",34.1098951,-118.2702749,323.663.3151,,,Wednesday,,,5:30:00 PM,6:30:00 PM,,2:00:00 PM,
Salvation Army- L.A. Central Corp,906 S. Francisco Street,Los Angeles,90015,"906 S. Francisco Street, Los Angeles, CA 90015",34.0469976,-118.2651145,213.896.9178,,,Monday,9:00:00 AM,12:00:00 PM,1:00:00 PM,4:00:00 PM,,,
Salvation Army- L.A. Central Corp,906 S. Francisco Street,Los Angeles,90015,"906 S. Francisco Street, Los Angeles, CA 90015",34.0469976,-118.2651145,213.896.9178,,,Tuesday,9:00:00 AM,12:00:00 PM,1:00:00 PM,4:00:00 PM,,12:00:00 PM,
Salvation Army- L.A. Central Corp,906 S. Francisco Street,Los Angeles,90015,"906 S. Francisco Street, Los Angeles, CA 90015",34.0469976,-118.2651145,213.896.9178,,,Wednesday,9:00:00 AM,12:00:00 PM,1:00:00 PM,4:00:00 PM,,6:00:00 PM,
Salvation Army- L.A. Central Corp,906 S. Francisco Street,Los Angeles,90015,"906 S. Francisco Street, Los Angeles, CA 90015",34.0469976,-118.2651145,213.896.9178,,,Thursday,9:00:00 AM,12:00:00 PM,1:00:00 PM,4:00:00 PM,,,
My Friends House,3533 West 58th Place,Los Angeles,90043,"3533 West 58th Place, Los Angeles, CA 90043",33.988368,-118.334148,323.292.4939,,,Wednesday,9:00:00 AM,11:00:00 AM,,,,,
Church of the Valley,6565 Vester blvd,Van Nuys,91411,"6565 Vester blvd, Van Nuys, CA 91411",34.175745,-118.448707,818.284.1331,,,Tuesday,9:30:00 AM,,,12:00:00 PM,,1:30:00 PM,
Church of the Valley,6565 Vester blvd,Van Nuys,91411,"6565 Vester blvd, Van Nuys, CA 91411",34.175745,-118.448707,818.284.1331,,,Wednesday,9:30:00 AM,,,12:00:00 PM,,12:00:00 PM,
Breath of Life S.D.A. Church,425 S. La Brea,Inglewood,90301,"425 S. La Brea, Inglewood, CA 90301",33.9582157,-118.3536215,310.837.8782,,1st & 3rd,Thursday,,,12:00:00 PM,3:00:00 PM,,6:30:00 PM,
Visions Community Outreach,2300 S. Griffith Avenue,Los Angeles,90011,"2300 S. Griffith Avenue, Los Angeles, CA 90011",34.0220569,-118.255854,310.920.1026,,2nd & 4th,Saturday,10:00:00 AM,,,12:00:00 PM,,4:00:00 PM,
Spanish American S.D.A. Church,1815 E. Bridge Street,Los Angeles,90033,"1815 E. Bridge Street, Los Angeles, CA 90033",34.051615,-118.215201,323.222.7063,,Closed 11/11,Wednesday,,,6:00:00 PM,7:30:00 PM,,4:00:00 PM,
Salvation Army- East L.A.,140 N. Eastman Avenue,Los Angeles,90063,"140 N. Eastman Avenue, Los Angeles, CA 90063",34.036961,-118.1854747,323.263-7577,,,Monday,9:00:00 AM,12:00:00 PM,12:30:00 PM,4:00:00 PM,,4:00:00 PM,
Salvation Army- East L.A.,140 N. Eastman Avenue,Los Angeles,90063,"140 N. Eastman Avenue, Los Angeles, CA 90063",34.036961,-118.1854747,323.263-7577,,,Tuesday,9:00:00 AM,12:00:00 PM,12:30:00 PM,4:00:00 PM,,4:00:00 PM,
Salvation Army- East L.A.,140 N. Eastman Avenue,Los Angeles,90063,"140 N. Eastman Avenue, Los Angeles, CA 90063",34.036961,-118.1854747,323.263-7577,,,Wednesday,9:00:00 AM,12:00:00 PM,12:30:00 PM,4:00:00 PM,,,
Salvation Army- East L.A.,140 N. Eastman Avenue,Los Angeles,90063,"140 N. Eastman Avenue, Los Angeles, CA 90063",34.036961,-118.1854747,323.263-7577,,,Thursday,9:00:00 AM,12:00:00 PM,12:30:00 PM,4:00:00 PM,,12:00:00 PM,
Salvation Army- East L.A.,140 N. Eastman Avenue,Los Angeles,90063,"140 N. Eastman Avenue, Los Angeles, CA 90063",34.036961,-118.1854747,323.263-7577,,,Friday,9:00:00 AM,12:00:00 PM,12:30:00 PM,4:00:00 PM,,12:00:00 PM,
H.O.P.E. Helping Other People Excel,11163 S. Central Avenue,Los Angeles,90059,"11163 S. Central Avenue, Los Angeles, CA 90059",33.933305,-118.254577,323.567.8524,,,Friday,9:00:00 AM,11:00:00 AM,,,,3:00:00 PM,
Do Right Christian Church,9815 S. Vermont Avenue,Los Angeles,90044,"9815 S. Vermont Avenue, Los Angeles, CA 90044",33.9463608,-118.2920482,323.755.1053,,"1st, 2nd & 4th",Saturday,8:30:00 AM,10:30:00 AM,,,Except 3rd Saturday,12:00:00 PM,
Rosewood Revitalization Group,4101 Rosewood Avenue,Los Angeles,90004,"4101 Rosewood Avenue, Los Angeles, CA 90004",34.0793451,-118.2932645,323.662.1194,12/11/15,3rd,Friday,,,3:30:00 PM,4:30:00 PM,,7:30:00 PM,
Imperial Church of Christ,11316 S. San Pedro Street,Los Angeles,90061,"11316 S. San Pedro Street, Los Angeles, CA 90061",33.9315622,-118.2691607,323.756.0360,,,Saturday,7:00:00 AM,8:30:00 AM,,,,4:00:00 PM,
Pilipino Worker Center of Southern California,153 Glendale Boulevard,Los Angeles,90026,"153 Glendale Boulevard, Los Angeles, CA 90026",34.0634518,-118.2602462,213.250.4353,,3rd,Friday,,,6:00:00 PM,7:00:00 PM,,4:00:00 PM,
Iglesia Cristiana El Shaddai USA,5518 S. Broadway,Los Angeles,90037,"5518 S. Broadway, Los Angeles, CA 90037",33.9921017,-118.2779982,323.235.5988,,,Friday,,,7:30:00 PM,9:00:00 PM,,4:00:00 PM,
Young Hwa United Methodist Church,214 S. Loma Drive,Los Angeles,90026,"214 S. Loma Drive, Los Angeles, CA 90026",34.0607514,-118.2642047,213.413.4154,,2nd & 4th,Saturday,,,3:00:00 PM,3:45:00 PM,,4:00:00 PM,
New Jerusalem C.O.G.I.C.,420 S. Sante Fe Avenue,Compton,90221,"420 S. Sante Fe Avenue, Compton, CA 90221",33.892894,-118.215494,310.639.1013,,1st & 3rd,Friday,10:00:00 AM,11:30:00 AM,,,,4:00:00 PM,
Crusaders for Christ Baptist Church,3200 W. Temple Street,Los Angeles,90026,"3200 W. Temple Street, Los Angeles, CA 90026",34.0752651,-118.2816342,323.681.3569,,,Friday,,,3:30:00 PM,5:00:00 PM,,,
Good News Missionary Baptist Church,2400 W. Vernon Ave,Los Angeles,90008,"2400 W. Vernon Ave, Los Angeles, CA 90008",34.003407,-118.319388,323.292.3589,,2nd & 4th,Thursday,11:00:00 AM,,,1:00:00 PM,,,Except 3rd Saturday
Hank Lacayo Youth & Family Center,7915 Van Nuys Boulevard,Panorama City,91402,"7915 Van Nuys Boulevard, Panorama City, CA 91402",34.2147105,-118.4490873,818-644-9970,,,Thursday,,,4:00:00 PM,6:00:00 PM,,4:30:00 PM,
St. John's Cathedral-Hope Net,514 W. Adams Boulevard,Los Angeles,90007,"514 W. Adams Boulevard, Los Angeles, CA 90007",34.02741,-118.2756401,213.747.6285,,1st & 3rd,Saturday,10:30:00 AM,11:30:00 AM,,,Closed 8/1/14-9/21/14,,
First Southern Baptist Church of Hollywood,1528 N. Wilton Place,Hollywood,90028,"1528 N. Wilton Place, Hollywood, CA 90028",34.0991321,-118.3132449,323.466.9631,,1st,Saturday,,,12:00:00 PM,1:00:00 PM,,7:00:00 PM,
Los Angeles Boys & Girls Club,2635 Pasadena Avenue,Los Angeles,90031,"2635 Pasadena Avenue, Los Angeles, CA 90031",34.0779999,-118.215668,323.221.9111,,,Thursday,,,5:00:00 PM,6:00:00 PM,,10:00:00 PM,
Echo Park United Methodist,1226 N. Alvarado Boulevard,Los Angeles,90026,"1226 N. Alvarado Boulevard, Los Angeles, CA 90026",34.0787092,-118.2624834,323.731.5472,,,Wednesday,,,2:00:00 PM,5:00:00 PM,,9:00:00 PM,
Iglesia Bautista Renacer,15950 Chatsworth St.,Granada Hills,91344,"15950 Chatsworth St., Granada Hills, CA 91344",34.264075,-118.479712,818.277.9982,,,Wednesday,,,4:00:00 PM,5:00:00 PM,,3:45:00 PM,
Good News Central Church,3500 West 1st Street,Los Angeles,90004,"3500 West 1st Street, Los Angeles, CA 90004",34.0731603,-118.2896203,213.386.0097,11/21/15,,Saturday,8:30:00 AM,11:00:00 AM,,,,,
Good News Central Church,3500 West 1st Street,Los Angeles,90004,"3500 West 1st Street, Los Angeles, CA 90004",34.0731603,-118.2896203,213.386.0097,12/5/15,,Saturday,8:30:00 AM,11:00:00 AM,,,,,
Good News Central Church,3500 West 1st Street,Los Angeles,90004,"3500 West 1st Street, Los Angeles, CA 90004",34.0731603,-118.2896203,213.386.0097,12/19/15,,Saturday,8:30:00 AM,11:00:00 AM,,,,5:00:00 PM,
Lawrence Ministries,12441 E. Farlow Street,Hawaiian Gardens,90716,"12441 E. Farlow Street, Hawaiian Gardens, CA 90716",33.832877,-118.066341,310.764.4104,,3rd,Saturday,10:00:00 AM,,,2:00:00 PM,,1:00:00 PM,
Pentecostal Church of God,2829 1/4 Fletcher Drive,Los Angeles,90039,"2829 1/4 Fletcher Drive, Los Angeles, CA 90039",34.1123662,-118.2494937,323.842.7888,,,Wednesday,,,3:00:00 PM,5:00:00 PM,,6:00:00 PM,
People for Community Improvement,13008 South Figueroa,Los Angeles,90061,"13008 South Figueroa, Los Angeles, CA 90061",33.913935,-118.282263,310.538.4013,,2nd & 4th,Friday,11:00:00 AM,,,3:00:00 PM,,,Closed 8/1/14-9/21/14
Greater Emmanuel M.B.C.,3727 West 111th Place,Inglewood,90303,"3727 West 111th Place, Inglewood, CA 90303",33.934083,-118.3384028,310.677.9916,,1st,Saturday,9:00:00 AM,,,12:00:00 PM,,1:00:00 PM,
Koreatown Multipurpose Senior,2147 W. Washington Boulevard,Los Angeles,90018,"2147 W. Washington Boulevard, Los Angeles, CA 90018",34.0399577,-118.3075101,213.247.3560 cell,,,Tuesday,8:30:00 AM,11:30:00 AM,,,,6:00:00 PM,
Ascension's Food Pantry,517 W. 112th Street,Los Angeles,90044,"517 W. 112th Street, Los Angeles, CA 90044",33.933076,-118.282984,323.754.2978,,Last,Saturday,9:00:00 AM,11:00:00 AM,,,,5:00:00 PM,
First Southern Baptist Church of Long Beach,3435 San Anseline Avenue,Long Beach,90808,"3435 San Anseline Avenue, Long Beach, CA 90808",33.8197825,-118.1064156,562.422.8027,,3rd,Saturday,10:00:00 AM,,,12:00:00 PM,,5:00:00 PM,
Nuevo Amanecer,1035 N. Avalon Boulevard,Wilmington,90744,"1035 N. Avalon Boulevard, Wilmington, CA 90744",33.784017,-118.263126,310.847.6937,,1st & 3rd,Saturday,10:00:00 AM,11:00:00 AM,,,,,
New Covenant Tabernacle of Antelope Valley,38626 9th Street East,Palmdale,93550,"38626 9th Street East, Palmdale, CA 93550",34.585386,-118.114029,661.965.4588,,2nd & 4th,Saturday,9:00:00 AM,,,12:00:00 PM,,,
Dae Hueng Presbyterian Church,15411 S. Figueroa Street,Gardena,90248,"15411 S. Figueroa Street, Gardena, CA 90248",33.8913189,-118.2836487,310.719.2244,,3rd,Saturday,9:00:00 AM,11:00:00 AM,,,,2:00:00 PM,
Congregational Church of Chatsworth,20440 Lassen Street,Chatsworth,91311,"20440 Lassen Street, Chatsworth, CA 91311",34.2496259,-118.5788499,818.882.3474,,,Saturday,,,4:00:00 PM,5:00:00 PM,,5:00:00 PM,
Saint Mark Food Pantry,8305 S. Gramercy Place,Los Angeles,90047,"8305 S. Gramercy Place, Los Angeles, CA 90047",33.9632286,-118.3136076,323.753.3535,,1st & 3rd,Wednesday,11:00:00 AM,,,11:30:00 AM,,3:00:00 PM,
Iglesia Evangelica Camino de Santidad,958 N. Maclay Ave,San Fernando,91340,"958 N. Maclay Ave, San Fernando, CA 91340",34.2931026,-118.4273834,818.898.3848,,,Monday,,,7:00:00 PM,9:00:00 PM,,12:00:00 PM,
First Missionary Baptist Church,37721 N. 100th Street East,Sun Villiage,93543,"37721 N. 100th Street East, Sun Villiage, CA 93543",34.56754,-117.953277,661.944.4128,,2nd & 4th,Wednesday,11:00:00 AM,,,1:00:00 PM,,,
Iglesia de la Comunidad Presbyterian Church,115 N. Ave 53,Los Angeles,90042,"115 N. Ave 53, Los Angeles, CA 90042",34.1073922,-118.1981957,323.257.4352,,1st & 3rd,Thursday,10:30:00 AM,11:30:00 AM,,,,,
Grace Evangelical Free Church of La Mirada,12717 Santa Gertrudes Avenue,La Mirada,90638,"12717 Santa Gertrudes Avenue, La Mirada, CA 90638",33.915754,-117.995356,562.943.3791,,,Friday,,,4:00:00 PM,6:00:00 PM,,12:00:00 PM,
Vallejo Drive S.D.A. Church,311-B Vallejo Drive,Glendale,91206,"311-B Vallejo Drive, Glendale, CA 91206",34.1507659,-118.2285903,818.409.8056,,3rd,Thursday,,,12:00:00 PM,3:00:00 PM,,,
Centro Palabra de Fe,107 W. Artesia Boulevard,Compton,90220,"107 W. Artesia Boulevard, Compton, CA 90220",33.8749043,-118.2243445,310-632-7337,,2nd & Last,Saturday,,,8:30:00 PM,9:30:00 PM,,12:00:00 PM,
Holy Trinity Church of God in Christ,9706 S. Broadway Boulevard,Los Angeles,90003,"9706 S. Broadway Boulevard, Los Angeles, CA 90003",33.9481075,-118.2778577,323.777.2965,,,Saturday,,,12:00:00 PM,2:00:00 PM,,,
Palmdale Community Foundation-S.A.V.E.S.,1002 East Avenue Q12,Palmdale,93550,"1002 East Avenue Q12, Palmdale, CA 93550",34.5755254,-118.1114457,661.267.5191,,,Monday,8:00:00 AM,,,5:00:00 PM,,5:00:00 PM,
Palmdale Community Foundation-S.A.V.E.S.,1002 East Avenue Q12,Palmdale,93550,"1002 East Avenue Q12, Palmdale, CA 93550",34.5755254,-118.1114457,661.267.5191,,,Tuesday,8:00:00 AM,,,5:00:00 PM,,11:30:00 AM,
Palmdale Community Foundation-S.A.V.E.S.,1002 East Avenue Q12,Palmdale,93550,"1002 East Avenue Q12, Palmdale, CA 93550",34.5755254,-118.1114457,661.267.5191,,,Wednesday,8:00:00 AM,,,5:00:00 PM,,9:00:00 PM,
Palmdale Community Foundation-S.A.V.E.S.,1002 East Avenue Q12,Palmdale,93550,"1002 East Avenue Q12, Palmdale, CA 93550",34.5755254,-118.1114457,661.267.5191,,,Thursday,8:00:00 AM,,,5:00:00 PM,,1:00:00 PM,
St. Gertrudes Conference,7025 Garfield Avenue,Bell Gardens,90201,"7025 Garfield Avenue, Bell Gardens, CA 90201",33.9678794,-118.1506637,562.927.4495,,2nd & 4th,Friday,9:00:00 AM,10:00:00 AM,,,,,
Living Hope Community Partnership,18500 Farjardo Street,Rowland Heights,91748,"18500 Farjardo Street, Rowland Heights, CA 91748",33.979196,-117.902383,714.202.7333,,1st & 3rd,Saturday,9:00:00 AM,11:00:00 AM,,,,6:00:00 PM,
St. Ferdinand Church,1109 Coronel Street,San Fernando,91340,"1109 Coronel Street, San Fernando, CA 91340",34.2818972,-118.4436663,818.365.3194,,2nd & 4th,Friday,9:00:00 AM,11:00:00 AM,,,,3:00:00 PM,
St. Paul's Methodist Church,2600 Nelson Avenue,Redondo Beach,90278,"2600 Nelson Avenue, Redondo Beach, CA 90278",33.8745269,-118.3641598,310.370.4319,,1st & 3rd,Thursday,9:00:00 AM,11:00:00 AM,,,,9:30:00 PM,
Crenshaw Baptist Church,18749 Crenshaw Boulevard,Torrance,90504,"18749 Crenshaw Boulevard, Torrance, CA 90504",33.8599467,-118.3274219,310.323.2115,,2nd,Wednesday,9:00:00 AM,1:00:00 AM,,,,2:00:00 PM,
Evergreen Baptist Church of San Gabriel Valley,323 Workman Mill Road,La Puente,91746,"323 Workman Mill Road, La Puente, CA 91746",34.0435729,-117.9991561,626.363.0300,,1st & 3rd,Friday,,,12:00:00 PM,3:00:00 PM,,5:00:00 PM,
West Angeles Community Corporation,3045 South Crenshaw Boulevard,Los Angeles,90016,"3045 South Crenshaw Boulevard, Los Angeles, CA 90016",34.026398,-118.335492,323.751.3440,,,Monday,9:00:00 AM,,,1:00:00 PM,,5:00:00 PM,
West Angeles Community Corporation,3045 South Crenshaw Boulevard,Los Angeles,90016,"3045 South Crenshaw Boulevard, Los Angeles, CA 90016",34.026398,-118.335492,323.751.3440,,,Tuesday,9:00:00 AM,,,1:00:00 PM,,5:00:00 PM,
West Angeles Community Corporation,3045 South Crenshaw Boulevard,Los Angeles,90016,"3045 South Crenshaw Boulevard, Los Angeles, CA 90016",34.026398,-118.335492,323.751.3440,,,Wednesday,9:00:00 AM,,,1:00:00 PM,,5:00:00 PM,
West Angeles Community Corporation,3045 South Crenshaw Boulevard,Los Angeles,90016,"3045 South Crenshaw Boulevard, Los Angeles, CA 90016",34.026398,-118.335492,323.751.3440,,,Thursday,9:00:00 AM,,,1:00:00 PM,,,
Blood of Jesus Prayer and Deliverance Ministry,11001 S. Broadway,Los Angeles,90061,"11001 S. Broadway, Los Angeles, CA 90061",33.935441,-118.278724,323.752.3048,,,Wednesday,,,3:00:00 PM,4:00:00 PM,,,
Coast Christian Fellowship,4000 Pacific Coast Highway,Torrance,90505,"4000 Pacific Coast Highway, Torrance, CA 90505",33.8065814,-118.3566268,310.373.8573,,,Monday,,,4:00:00 PM,6:00:00 PM,,,
Rehoboth Courage Church,425 E. Compton Boulevard,Compton,90220,"425 E. Compton Boulevard, Compton, CA 90220",33.8962309,-118.2185024,310.663.0789,,,Saturday,11:00:00 AM,,,12:00:00 PM,,,
Total Deliverance Church,45124 10th Street West,Lancaster,93535,"45124 10th Street West, Lancaster, CA 93535",34.7030871,-118.1472077,661.951.9881,,2nd & 4th,Friday,11:00:00 AM,,,12:30:00 PM,,,
City of Maywood,4319 E. Slauson Avenue,Maywood,90270,"4319 E. Slauson Avenue, Maywood, CA 90270",33.9878263,-118.1891261,323.562.5755,,4th,Thursday,,,1:00:00 PM,3:00:00 PM,,,
Lynwood All People's First Assembly,4330 Martin Luther King Jr. Boulevard,Lynwood,90262,"4330 Martin Luther King Jr. Boulevard, Lynwood, CA 90262",33.9211561,-118.1884331,310.639.2010,,,Friday,,,8:30:00 PM,9:30:00 PM,,3:00:00 PM,
Lynwood United Methodist Church,4207 Carlin Avenue,Lynwood,90262,"4207 Carlin Avenue, Lynwood, CA 90262",33.91217,-118.1966584,310.638.5163,,,Wednesday,9:00:00 AM,,,12:00:00 PM,,1:00:00 PM,
Principe de Paz,6706 Vinevale Avenue,Bell,90201,"6706 Vinevale Avenue, Bell, CA 90201",33.97426,-118.1809218,323.560.3780,,2nd & 4th,Thursday,11:00:00 AM,,,1:00:00 PM,,1:00:00 PM,
Salvation Army- Lancaster Corp,44517 Sierra Highway,Lancaster,93534,"44517 Sierra Highway, Lancaster, CA 93534",34.6914947,-118.1362728,661.948.3418,,4th,Monday,,,12:00:00 PM,2:00:00 PM,,1:00:00 PM,
Salvation Army- Lancaster Corp,44517 Sierra Highway,Lancaster,93534,"44517 Sierra Highway, Lancaster, CA 93534",34.6914947,-118.1362728,661.948.3418,,Emergency,Wednesday,9:00:00 AM,10:30:00 AM,,,,1:00:00 PM,
New Life Community Church,5009 W. 119th Street,Hawthorne,90250,"5009 W. 119th Street, Hawthorne, CA 90250",33.9258706,-118.3660822,310.676.6859,,,Sunday,,,12:00:00 PM,1:30:00 PM,,4:00:00 PM,
New Life Community Church,5009 W. 119th Street,Hawthorne,90250,"5009 W. 119th Street, Hawthorne, CA 90250",33.9258706,-118.3660822,310.676.6859,,,Wednesday,,,2:00:00 PM,3:30:00 PM,,6:00:00 PM,
"Project 29:11, A Community Development Corporation",418 N. Second Avenue,Covina,91723,"418 N. Second Avenue, Covina, CA 91723",34.0897447,-117.8874932,626.373.2976,,,Tuesday,,,2:00:00 PM,5:30:00 PM,,12:00:00 PM,
"Project 29:11, A Community Development Corporation",418 N. Second Avenue,Covina,91723,"418 N. Second Avenue, Covina, CA 91723",34.0897447,-117.8874932,626.373.2976,,,Wednesday,,,2:00:00 PM,4:00:00 PM,,12:30:00 PM,
"Project 29:11, A Community Development Corporation",418 N. Second Avenue,Covina,91723,"418 N. Second Avenue, Covina, CA 91723",34.0897447,-117.8874932,626.373.2976,,,Thursday,,,2:00:00 PM,5:30:00 PM,,3:00:00 PM,
"Project 29:11, A Community Development Corporation",418 N. Second Avenue,Covina,91723,"418 N. Second Avenue, Covina, CA 91723",34.0897447,-117.8874932,626.373.2976,,,Friday,,,2:00:00 PM,4:00:00 PM,,9:30:00 PM,
St. Luke Catholic Community,9451 Broadway,Temple City,91780,"9451 Broadway, Temple City, CA 91780",34.1001065,-118.0635668,626.291.5900,12/18/15,,Friday,,,1:00:00 PM,2:00:00 PM,,12:00:00 PM,
Norwalk Church of the Nazarene,15000 Studebaker Road,Norwalk,90650,"15000 Studebaker Road, Norwalk, CA 90650",33.8944743,-118.0995643,562.863.0911,,,Wednesday,,,5:00:00 PM,7:00:00 PM,,1:00:00 PM,
La Voz Sylmar S.D.A. Church,13550 Herron Street,Sylmar,91342,"13550 Herron Street, Sylmar, CA 91342",34.313438,-118.4279043,951.318.4420,,,Thursday,,,6:30:00 PM,8:30:00 PM,,2:00:00 PM,
San Gabriel Mission,428 South Mission Drive,San Gabriel,91776,"428 South Mission Drive, San Gabriel, CA 91776",34.0971693,-118.1074142,626.457.3035,,,Sunday,8:00:00 AM,10:00:00 AM,,,,,
Lifeline Community Services & Economic Development,2556 N. Lake Avenue,Altadena,91001,"2556 N. Lake Avenue, Altadena, CA 91001",34.1896939,-118.1310706,626.797.3585,,2nd & 4th,Wednesday,,,12:00:00 PM,2:00:00 PM,,1:30:00 PM,
Long Beach Lutheran Social Services,1611 Pine Avenue,Long Beach,90813,"1611 Pine Avenue, Long Beach, CA 90813",33.7874467,-118.1927643,562.599.1321,,,Monday,10:00:00 AM,12:00:00 PM,12:30:00 PM,2:00:00 PM,,3:30:00 PM,
Long Beach Lutheran Social Services,1611 Pine Avenue,Long Beach,90813,"1611 Pine Avenue, Long Beach, CA 90813",33.7874467,-118.1927643,562.599.1321,,,Tuesday,10:00:00 AM,12:00:00 PM,12:30:00 PM,2:00:00 PM,,,
Long Beach Lutheran Social Services,1611 Pine Avenue,Long Beach,90813,"1611 Pine Avenue, Long Beach, CA 90813",33.7874467,-118.1927643,562.599.1321,,,Wednesday,11:00:00 AM,12:00:00 PM,12:30:00 PM,2:00:00 PM,,5:30:00 PM,
Long Beach Lutheran Social Services,1611 Pine Avenue,Long Beach,90813,"1611 Pine Avenue, Long Beach, CA 90813",33.7874467,-118.1927643,562.599.1321,,,Thursday,10:00:00 AM,12:00:00 PM,12:30:00 PM,2:00:00 PM,,4:00:00 PM,
Iglesia Piedra Angular,2110 W. Francisquito Avenue,West Covina,91790,"2110 W. Francisquito Avenue, West Covina, CA 91790",34.0597225,-117.9630247,626.833.8141,,,Thursday,,,7:30:00 PM,8:15:00 PM,,5:30:00 PM,
S.V.P. All Souls Conference,1500 W. Main Street,Alhambra,91803,"1500 W. Main Street, Alhambra, CA 91803",34.0911399,-118.1397892,626.281.0466,,3rd,Thursday,,,3:30:00 PM,5:30:00 PM,,4:00:00 PM,
Salvation Army Santa Clarita Valley Corps,22935 Lyons Avenue,Newhall,91321,"22935 Lyons Avenue, Newhall, CA 91321",34.380546,-118.5342074,661.799.7486,,,Monday,9:00:00 AM,12:00:00 PM,1:00:00 PM,3:00:00 PM,,2:00:00 PM,
Salvation Army Santa Clarita Valley Corps,22935 Lyons Avenue,Newhall,91321,"22935 Lyons Avenue, Newhall, CA 91321",34.380546,-118.5342074,661.799.7486,,,Wednesday,9:00:00 AM,12:00:00 PM,1:00:00 PM,3:00:00 PM,,7:00:00 PM,
Salvation Army Santa Clarita Valley Corps,22935 Lyons Avenue,Newhall,91321,"22935 Lyons Avenue, Newhall, CA 91321",34.380546,-118.5342074,661.799.7486,,,Thursday,9:00:00 AM,12:00:00 PM,1:00:00 PM,3:00:00 PM,,8:30:00 PM,
Salvation Army Santa Clarita Valley Corps,22935 Lyons Avenue,Newhall,91321,"22935 Lyons Avenue, Newhall, CA 91321",34.380546,-118.5342074,661.799.7486,,,Friday,9:00:00 AM,12:00:00 PM,1:00:00 PM,3:00:00 PM,,6:30:00 PM,
Centro Cristiano Manantial de vida,10035 Washington Street,Bellflower,90706,"10035 Washington Street, Bellflower, CA 90706",33.898644,-118.1204073,562.481.1642,,,Monday,,,6:30:00 PM,8:30:00 PM,,,
